date,temperature,humidity,lumnosity
2022-11-27 13:10:22.413,25.2,250.1,250
2022-11-27 13:10:20.770,25.1,250.1,252
2022-11-27 13:10:19.127,25.2,49.8,254
2022-11-27 13:10:17.485,25.1,49.7,253
2022-11-27 13:10:15.841,25.2,49.6,253
2022-11-27 13:10:14.199,25.2,49.5,253
2022-11-27 13:10:12.555,25.1,49.3,252
2022-11-27 13:10:10.912,25.2,49.1,251
2022-11-27 13:10:09.268,25.2,49.7,252
2022-11-27 13:10:07.625,25.2,49.4,252
2022-11-27 13:10:05.982,25.2,48.9,252
2022-11-27 13:10:04.338,25.2,48.7,251
2022-11-27 13:10:02.695,25.2,48.7,251
2022-11-27 13:10:01.052,25.2,49.0,252
2022-11-27 13:09:59.409,25.2,49.1,252
2022-11-27 13:09:57.765,25.1,48.9,252
2022-11-27 13:09:56.121,25.1,48.9,253
2022-11-27 13:09:54.479,25.2,48.7,254
2022-11-27 13:09:52.835,25.2,48.5,253
2022-11-27 13:09:51.193,25.1,48.6,252
2022-11-27 13:09:49.549,25.2,48.5,252
2022-11-27 13:09:47.906,25.2,48.6,251
2022-11-27 13:09:46.263,25.2,48.7,252
2022-11-27 13:09:44.620,25.2,48.6,252
2022-11-27 13:09:42.977,25.2,48.1,251
2022-11-27 13:09:41.333,25.2,48.2,251
2022-11-27 13:09:39.689,25.2,48.6,252
2022-11-27 13:09:38.046,25.2,48.5,252
2022-11-27 13:09:36.404,25.2,48.5,253
2022-11-27 13:09:34.761,25.2,48.7,253
2022-11-27 13:09:33.117,25.2,48.7,254
2022-11-27 13:09:31.473,25.2,48.0,254
2022-11-27 13:09:29.830,25.2,48.0,254
2022-11-27 13:09:28.187,25.2,48.1,254
2022-11-27 13:09:26.544,25.2,48.2,254
2022-11-27 13:09:26.901,25.2,48.4,254
2022-11-27 13:09:23.257,25.2,48.2,254
2022-11-27 13:09:21.615,25.2,48.1,254
2022-11-27 13:09:19.971,25.2,48.9,252
2022-11-27 13:09:18.327,25.2,48.0,253
2022-11-27 13:09:16.685,25.2,48.7,253
2022-11-27 13:09:15.041,25.2,48.2,253
2022-11-27 13:09:13.398,25.2,48.9,253
2022-11-27 13:09:11.755,25.2,48.6,253
2022-11-27 13:09:10.111,25.2,48.0,253
2022-11-27 13:09:08.467,25.2,48.9,253
2022-11-27 13:09:06.825,25.2,48.1,254
2022-11-27 13:09:05.182,25.2,48.2,254
2022-11-27 13:09:03.538,25.2,48.2,254
2022-11-27 13:09:01.895,25.2,48.3,254
2022-11-27 13:09:00.252,25.2,48.3,254
2022-11-27 13:08:58.609,25.2,48.3,253
2022-11-27 13:08:56.966,25.2,48.6,253
2022-11-27 13:08:55.322,25.2,48.7,253
2022-11-27 13:08:53.679,25.2,48.9,253
2022-11-27 13:08:52.035,25.2,48.8,253
2022-11-27 13:08:50.392,25.2,48.9,253
2022-11-27 13:08:48.748,25.2,48.0,252
2022-11-27 13:08:47.105,25.2,48.2,253
2022-11-27 13:08:45.462,25.2,48.4,254
2022-11-27 13:08:43.818,25.2,48.5,254
2022-11-27 13:08:42.175,25.2,48.3,253
2022-11-27 13:08:40.531,25.2,48.9,254
2022-11-27 13:08:38.888,25.2,48.8,254
2022-11-27 13:08:37.245,25.2,48.6,254
2022-11-27 13:08:35.601,25.2,48.7,254
2022-11-27 13:08:33.958,25.2,48.6,254
2022-11-27 13:08:32.315,25.2,48.4,254
2022-11-27 13:08:30.672,25.2,48.2,254
2022-11-27 13:08:29.028,25.2,48.0,254
2022-11-27 13:08:27.385,25.2,48.7,253
2022-11-27 13:08:25.741,25.2,48.4,253
2022-11-27 13:08:26.097,25.2,48.1,254
2022-11-27 13:08:22.454,25.2,47.7,254
2022-11-27 13:08:20.810,25.2,47.8,254
2022-11-27 13:08:19.167,25.2,47.6,254
2022-11-27 13:08:17.523,25.2,47.7,254
2022-11-27 13:08:15.880,25.2,47.7,252
2022-11-27 13:08:14.237,25.2,47.8,253
2022-11-27 13:08:12.595,25.2,47.9,254
2022-11-27 13:08:10.951,25.2,48.0,253
2022-11-27 13:08:09.307,25.2,47.8,253
2022-11-27 13:08:07.664,25.2,47.9,253
2022-11-27 13:08:06.022,25.2,47.9,254
2022-11-27 13:08:04.378,25.1,47.8,254
2022-11-27 13:08:02.736,25.2,47.8,254
2022-11-27 13:08:01.092,25.2,47.8,254
2022-11-27 13:07:59.448,25.2,47.5,254
2022-11-27 13:07:57.804,25.2,47.6,255
2022-11-27 13:07:56.160,25.2,47.7,254
2022-11-27 13:07:54.516,25.2,47.7,254
2022-11-27 13:07:52.872,25.2,47.7,254
2022-11-27 13:07:51.228,25.1,47.4,255
2022-11-27 13:07:49.585,25.2,47.6,254
2022-11-27 13:07:47.941,25.2,47.4,253
2022-11-27 13:07:46.298,25.2,47.5,253
2022-11-27 13:07:44.656,25.2,47.3,252
2022-11-27 13:07:43.012,25.2,47.6,253
2022-11-27 13:07:41.370,25.2,47.3,253
2022-11-27 13:07:39.726,25.2,47.4,253
2022-11-27 13:07:38.084,25.2,47.3,253
2022-11-27 13:07:36.441,25.2,47.2,254
2022-11-27 13:07:34.798,25.2,47.0,254
2022-11-27 13:07:33.155,25.2,47.1,253
2022-11-27 13:07:31.511,25.2,47.4,253
2022-11-27 13:07:29.867,25.2,47.1,253
2022-11-27 13:07:28.225,25.2,47.1,251
2022-11-27 13:07:26.582,25.2,47.1,252
2022-11-27 13:07:26.939,25.2,47.2,252
2022-11-27 13:07:23.296,25.2,47.0,252
2022-11-27 13:07:21.653,25.2,47.0,251
2022-11-27 13:07:20.010,25.2,46.9,249
2022-11-27 13:07:18.366,25.2,47.0,252
2022-11-27 13:07:16.723,25.2,47.1,252
2022-11-27 13:07:15.079,25.2,47.1,252
2022-11-27 13:07:13.435,25.2,47.1,252
2022-11-27 13:07:11.792,25.2,47.2,252
2022-11-27 13:07:10.149,25.2,47.3,252
2022-11-27 13:07:08.506,25.2,47.1,252
2022-11-27 13:07:06.862,25.2,47.2,252
2022-11-27 13:07:05.219,25.1,47.2,237
2022-11-27 13:07:03.577,25.2,47.3,237
2022-11-27 13:07:01.933,25.1,47.4,237
2022-11-27 13:07:00.289,25.2,47.3,249
2022-11-27 13:06:58.646,25.1,47.6,252
2022-11-27 13:06:57.003,25.1,47.4,252
2022-11-27 13:06:55.360,25.1,47.6,253
2022-11-27 13:06:53.717,25.2,47.7,253
2022-11-27 13:06:52.074,25.1,47.6,253
2022-11-27 13:06:50.431,25.2,47.5,253
2022-11-27 13:06:48.787,25.2,47.6,253
2022-11-27 13:06:47.144,25.1,47.7,253
2022-11-27 13:06:45.501,25.2,47.5,254
2022-11-27 13:06:43.857,25.1,47.7,254
2022-11-27 13:06:42.214,25.1,47.6,254
2022-11-27 13:06:40.570,25.2,47.7,254
2022-11-27 13:06:38.927,25.2,47.6,254
2022-11-27 13:06:37.283,25.2,47.6,254
2022-11-27 13:06:35.639,25.2,47.7,254
2022-11-27 13:06:33.997,25.2,47.7,254
2022-11-27 13:06:32.354,25.2,47.5,254
2022-11-27 13:06:30.711,25.2,47.6,253
2022-11-27 13:06:29.067,25.1,47.5,253
2022-11-27 13:06:27.425,25.2,47.5,254
2022-11-27 13:06:25.782,25.2,47.5,254
2022-11-27 13:06:26.138,25.1,47.4,254
2022-11-27 13:06:22.495,25.2,47.6,254
2022-11-27 13:06:20.851,25.2,47.4,254
2022-11-27 13:06:19.208,25.1,47.3,254
2022-11-27 13:06:17.564,25.2,47.4,253
2022-11-27 13:06:15.921,25.1,47.3,253
2022-11-27 13:06:14.278,25.2,47.3,253
2022-11-27 13:06:12.634,25.2,47.3,253
2022-11-27 13:06:10.991,25.1,47.4,253
2022-11-27 13:06:09.347,25.1,47.2,249
2022-11-27 13:06:07.704,25.2,47.2,250
2022-11-27 13:06:06.060,25.1,47.1,254
2022-11-27 13:06:04.418,25.1,47.2,253
2022-11-27 13:06:02.775,25.1,47.0,254
2022-11-27 13:06:01.131,25.1,47.1,254
2022-11-27 13:05:59.487,25.1,47.0,254
2022-11-27 13:05:57.844,25.1,47.0,254
2022-11-27 13:05:56.202,25.1,47.0,254
2022-11-27 13:05:54.558,25.1,47.2,253
2022-11-27 13:05:52.915,25.1,46.9,253
2022-11-27 13:05:51.271,25.1,46.9,253
2022-11-27 13:05:49.627,25.1,47.1,254
2022-11-27 13:05:47.984,25.1,46.9,253
2022-11-27 13:05:46.340,25.1,47.1,253
2022-11-27 13:05:44.696,25.1,47.0,254
2022-11-27 13:05:43.053,25.1,47.1,254
2022-11-27 13:05:41.409,25.1,46.8,254
2022-11-27 13:05:39.765,25.1,47.0,253
2022-11-27 13:05:38.123,25.1,47.1,254
2022-11-27 13:05:36.479,25.1,46.9,254
2022-11-27 13:05:34.835,25.1,47.0,254
2022-11-27 13:05:33.193,25.1,47.1,254
2022-11-27 13:05:31.549,25.1,47.0,254
2022-11-27 13:05:29.906,25.1,47.1,253
2022-11-27 13:05:28.263,25.1,47.0,253
2022-11-27 13:05:26.620,25.1,47.2,254
2022-11-27 13:05:26.977,25.1,47.2,254
2022-11-27 13:05:23.333,25.1,47.3,254
2022-11-27 13:05:21.690,25.1,47.5,254
2022-11-27 13:05:20.047,25.1,47.4,254
2022-11-27 13:05:18.402,25.1,47.7,254
2022-11-27 13:05:16.759,25.1,47.4,254
2022-11-27 13:05:15.116,25.1,47.5,254
2022-11-27 13:05:13.473,25.1,47.7,254
2022-11-27 13:05:11.829,25.1,47.7,254
2022-11-27 13:05:10.185,25.1,47.7,253
2022-11-27 13:05:08.543,25.1,47.9,253
2022-11-27 13:05:06.899,25.1,47.9,254
2022-11-27 13:05:05.256,25.1,47.9,254
2022-11-27 13:05:03.612,25.1,48.1,254
2022-11-27 13:05:01.968,25.1,48.2,254
2022-11-27 13:05:00.324,25.1,48.2,254
2022-11-27 13:04:58.681,25.1,48.2,253
2022-11-27 13:04:57.038,25.1,48.3,254
2022-11-27 13:04:55.394,25.1,48.2,254
2022-11-27 13:04:53.750,25.1,48.1,253
2022-11-27 13:04:52.107,25.1,48.2,254
2022-11-27 13:04:50.462,25.1,48.1,254
2022-11-27 13:04:48.818,25.1,48.1,254
2022-11-27 13:04:47.174,25.1,48.3,254
2022-11-27 13:04:45.531,25.1,48.2,254
2022-11-27 13:04:43.887,25.1,48.3,253
2022-11-27 13:04:42.244,25.1,48.0,254
2022-11-27 13:04:40.600,25.1,48.3,253
2022-11-27 13:04:38.957,25.1,48.3,254
2022-11-27 13:04:37.313,25.1,48.3,254
2022-11-27 13:04:35.670,25.1,48.2,254
2022-11-27 13:04:34.027,25.1,48.0,254
2022-11-27 13:04:32.383,25.1,48.3,254
2022-11-27 13:04:30.739,25.1,48.1,254
2022-11-27 13:04:29.096,25.1,48.3,253
2022-11-27 13:04:27.452,25.1,48.3,254
2022-11-27 13:04:25.809,25.1,48.2,253
2022-11-27 13:04:26.165,25.1,48.0,253
2022-11-27 13:04:22.521,25.1,48.3,254
2022-11-27 13:04:20.878,25.1,48.3,253
2022-11-27 13:04:19.235,25.1,48.4,252
2022-11-27 13:04:17.593,25.1,48.2,251
2022-11-27 13:04:15.950,25.1,48.2,251
2022-11-27 13:04:14.307,25.1,48.2,252
2022-11-27 13:04:12.663,25.1,48.3,235
2022-11-27 13:04:11.020,25.1,48.3,234
2022-11-27 13:04:09.378,25.1,48.5,252
2022-11-27 13:04:07.735,25.1,48.3,252
2022-11-27 13:04:06.091,25.1,48.3,252
2022-11-27 13:04:04.448,25.1,48.2,250
2022-11-27 13:04:02.804,25.1,48.4,250
2022-11-27 13:04:01.162,25.1,48.2,250
2022-11-27 13:03:59.519,25.1,48.3,250
2022-11-27 13:03:57.875,25.1,48.3,252
2022-11-27 13:03:56.232,25.1,48.2,252
2022-11-27 13:03:54.588,25.1,48.3,252
2022-11-27 13:03:52.945,25.1,48.1,252
2022-11-27 13:03:51.302,25.1,48.1,251
2022-11-27 13:03:49.658,25.0,48.1,250
2022-11-27 13:03:48.015,25.1,48.2,250
2022-11-27 13:03:46.372,25.1,48.0,252
2022-11-27 13:03:44.728,25.1,47.9,254
2022-11-27 13:03:43.085,25.1,47.8,253
2022-11-27 13:03:41.441,25.1,47.8,254
2022-11-27 13:03:39.797,25.1,47.8,253
2022-11-27 13:03:38.153,25.1,47.5,253
2022-11-27 13:03:36.510,25.1,47.6,253
2022-11-27 13:03:34.867,25.1,47.5,252
2022-11-27 13:03:33.223,25.1,47.4,253
2022-11-27 13:03:31.580,25.1,47.5,253
2022-11-27 13:03:29.936,25.1,47.3,252
2022-11-27 13:03:28.292,25.1,47.4,252
2022-11-27 13:03:26.649,25.1,47.2,253
2022-11-27 13:03:25.007,25.1,47.3,253
2022-11-27 13:03:23.364,25.1,47.3,253
2022-11-27 13:03:21.720,25.1,47.3,252
2022-11-27 13:03:20.076,25.1,47.2,253
2022-11-27 13:03:18.432,25.1,47.3,253
