date,temperature,humidity,luminosity
2022-11-26 17:38:10.396,26.0,46.5,244
2022-11-26 17:38:09.121,26.0,46.4,244
2022-11-26 17:38:08.117,26.0,46.4,244
2022-11-26 17:38:06.844,26.0,46.3,243
2022-11-26 17:38:05.840,26.0,46.3,244
2022-11-26 17:38:04.562,26.0,46.3,245
2022-11-26 17:38:03.563,26.0,46.3,245
2022-11-26 17:38:02.285,26.0,46.3,238
2022-11-26 17:38:01.285,26.0,46.3,243
2022-11-26 17:38:00.006,26.0,46.2,244
2022-11-26 17:37:59.003,26.0,46.2,244
2022-11-26 17:37:57.729,26.0,46.1,243
2022-11-26 17:37:56.725,26.0,46.1,244
2022-11-26 17:37:55.448,26.0,46.1,245
2022-11-26 17:37:54.448,26.0,46.1,244
2022-11-26 17:37:53.170,26.0,46.0,244
2022-11-26 17:37:52.171,26.0,46.0,244
2022-11-26 17:37:50.893,26.0,46.0,245
2022-11-26 17:37:49.889,26.0,46.0,244
2022-11-26 17:37:48.615,26.0,45.9,244
2022-11-26 17:37:47.612,26.0,45.9,245
2022-11-26 17:37:46.338,26.0,45.9,245
2022-11-26 17:37:45.333,26.0,45.9,244
2022-11-26 17:37:44.056,26.0,45.9,244
2022-11-26 17:37:43.056,26.0,45.9,245
2022-11-26 17:37:41.777,26.0,45.9,245
2022-11-26 17:37:40.774,26.0,45.9,244
2022-11-26 17:37:39.499,26.0,45.8,244
2022-11-26 17:37:38.497,26.0,45.8,245
2022-11-26 17:37:37.222,26.0,45.8,245
2022-11-26 17:37:36.219,26.0,45.8,245
2022-11-26 17:37:34.941,26.0,45.8,245
2022-11-26 17:37:33.941,26.0,45.8,245
2022-11-26 17:37:32.663,26.0,45.9,245
2022-11-26 17:37:31.660,26.0,45.9,244
2022-11-26 17:37:30.386,26.0,45.9,245
2022-11-26 17:37:29.381,26.0,45.9,245
2022-11-26 17:37:28.108,26.0,45.9,245
2022-11-26 17:37:27.103,26.0,45.9,244
2022-11-26 17:37:25.826,26.0,45.9,245
2022-11-26 17:37:24.827,26.0,45.9,245
2022-11-26 17:37:26.549,26.0,45.9,244
2022-11-26 17:37:22.548,26.0,45.9,242
2022-11-26 17:37:21.270,26.0,46.0,242
2022-11-26 17:37:20.268,26.0,46.0,242
2022-11-26 17:37:18.992,26.0,46.0,242
2022-11-26 17:37:17.989,26.0,46.0,242
2022-11-26 17:37:16.711,26.0,46.0,243
2022-11-26 17:37:15.711,26.0,46.0,243
2022-11-26 17:37:14.434,26.0,46.1,241
2022-11-26 17:37:13.435,26.0,46.1,243
2022-11-26 17:37:12.155,26.0,46.1,245
2022-11-26 17:37:11.153,26.0,46.1,246
2022-11-26 17:37:09.878,26.0,46.2,244
2022-11-26 17:37:08.875,26.0,46.2,244
2022-11-26 17:37:07.601,26.1,46.3,244
2022-11-26 17:37:06.597,26.1,46.3,243
2022-11-26 17:37:05.319,26.0,46.3,243
2022-11-26 17:37:04.319,26.0,46.3,244
2022-11-26 17:37:03.042,26.0,46.3,245
2022-11-26 17:37:02.038,26.0,46.3,245
2022-11-26 17:37:00.764,26.0,46.3,244
2022-11-26 17:36:59.760,26.0,46.3,244
2022-11-26 17:36:58.487,26.0,46.3,245
2022-11-26 17:36:57.482,26.0,46.3,245
2022-11-26 17:36:56.204,26.0,46.2,244
2022-11-26 17:36:55.205,26.0,46.2,245
2022-11-26 17:36:53.927,26.0,46.2,245
2022-11-26 17:36:52.924,26.0,46.2,245
2022-11-26 17:36:51.650,26.0,46.2,244
2022-11-26 17:36:50.645,26.0,46.2,245
2022-11-26 17:36:49.372,26.0,46.1,244
2022-11-26 17:36:48.369,26.0,46.1,244
2022-11-26 17:36:47.091,26.0,46.1,243
2022-11-26 17:36:46.090,26.0,46.1,243
2022-11-26 17:36:44.812,26.0,46.0,244
2022-11-26 17:36:43.812,26.0,46.0,244
2022-11-26 17:36:42.534,26.0,45.9,244
2022-11-26 17:36:41.532,26.0,45.9,245
2022-11-26 17:36:40.257,26.0,45.8,245
2022-11-26 17:36:39.253,26.0,45.8,244
2022-11-26 17:36:37.979,26.0,45.8,244
2022-11-26 17:36:36.976,26.0,45.8,245
2022-11-26 17:36:35.697,26.0,45.7,244
2022-11-26 17:36:34.699,26.0,45.7,244
2022-11-26 17:36:33.420,26.0,45.6,244
2022-11-26 17:36:32.417,26.0,45.6,244
2022-11-26 17:36:31.143,26.0,45.5,244
2022-11-26 17:36:30.139,26.0,45.5,243
2022-11-26 17:36:28.864,26.1,45.6,241
2022-11-26 17:36:27.861,26.1,45.6,244
2022-11-26 17:36:26.584,26.0,45.4,244
2022-11-26 17:36:25.584,26.0,45.4,244
2022-11-26 17:36:24.305,26.0,45.4,244
2022-11-26 17:36:26.306,26.0,45.4,245
2022-11-26 17:36:22.029,26.0,45.3,244
2022-11-26 17:36:21.024,26.0,45.3,243
2022-11-26 17:36:19.751,26.0,45.3,244
2022-11-26 17:36:18.746,26.0,45.3,245
2022-11-26 17:36:17.473,26.0,45.3,245
2022-11-26 17:36:16.469,26.0,45.3,244
2022-11-26 17:36:15.191,26.0,45.3,244
2022-11-26 17:36:14.191,26.0,45.3,245
2022-11-26 17:36:12.914,26.0,45.2,245
2022-11-26 17:36:11.913,26.0,45.2,244
2022-11-26 17:36:10.636,26.0,45.3,244
2022-11-26 17:36:09.633,26.0,45.3,245
2022-11-26 17:36:08.359,26.0,45.3,245
2022-11-26 17:36:07.355,26.0,45.3,244
2022-11-26 17:36:06.081,26.0,45.4,244
2022-11-26 17:36:05.077,26.0,45.4,244
2022-11-26 17:36:03.800,26.0,45.4,244
2022-11-26 17:36:02.800,26.0,45.4,243
2022-11-26 17:36:01.522,26.0,45.4,244
2022-11-26 17:36:00.522,26.0,45.4,244
2022-11-26 17:35:59.244,26.0,45.4,244
2022-11-26 17:35:58.240,26.0,45.4,243
2022-11-26 17:35:56.967,26.0,45.5,244
2022-11-26 17:35:55.962,26.0,45.5,244
2022-11-26 17:35:54.685,26.0,45.6,244
2022-11-26 17:35:53.685,26.0,45.6,243
2022-11-26 17:35:52.407,26.0,45.7,244
2022-11-26 17:35:51.408,26.0,45.7,244
2022-11-26 17:35:50.130,26.0,45.6,244
2022-11-26 17:35:49.125,26.0,45.6,243
2022-11-26 17:35:47.852,26.0,45.6,244
2022-11-26 17:35:46.848,26.0,45.6,245
2022-11-26 17:35:45.574,26.0,45.6,244
2022-11-26 17:35:44.571,26.0,45.6,243
2022-11-26 17:35:43.292,26.0,45.6,244
2022-11-26 17:35:42.293,26.0,45.6,243
2022-11-26 17:35:41.015,26.0,45.6,243
2022-11-26 17:35:40.016,26.0,45.6,244
2022-11-26 17:35:38.737,26.0,45.5,245
2022-11-26 17:35:37.733,26.0,45.5,245
2022-11-26 17:35:36.460,26.0,45.5,243
2022-11-26 17:35:35.455,26.0,45.5,244
2022-11-26 17:35:34.178,26.0,45.5,244
2022-11-26 17:35:33.178,26.0,45.5,245
2022-11-26 17:35:31.900,26.0,45.4,243
2022-11-26 17:35:30.901,26.0,45.4,243
2022-11-26 17:35:29.623,26.0,45.4,244
2022-11-26 17:35:28.619,26.0,45.4,245
2022-11-26 17:35:27.345,26.0,45.4,244
2022-11-26 17:35:26.341,26.0,45.4,243
2022-11-26 17:35:25.067,26.0,45.4,244
2022-11-26 17:35:24.064,26.0,45.4,245
2022-11-26 17:35:22.786,26.0,45.4,243
2022-11-26 17:35:21.785,26.0,45.4,244
2022-11-26 17:35:20.508,26.0,45.3,245
2022-11-26 17:35:19.508,26.0,45.3,245
2022-11-26 17:35:18.230,26.0,45.3,243
2022-11-26 17:35:17.226,26.0,45.3,244
2022-11-26 17:35:15.953,26.0,45.3,245
2022-11-26 17:35:14.948,26.0,45.3,245
2022-11-26 17:35:13.675,26.0,45.3,244
2022-11-26 17:35:12.671,26.0,45.3,245
2022-11-26 17:35:11.393,26.0,45.3,245
2022-11-26 17:35:10.394,26.0,45.3,245
2022-11-26 17:35:09.115,26.0,45.4,244
2022-11-26 17:35:08.116,26.0,45.4,244
2022-11-26 17:35:06.838,26.0,45.4,245
2022-11-26 17:35:05.834,26.0,45.4,245
2022-11-26 17:35:04.561,26.0,45.4,244
2022-11-26 17:35:03.556,26.0,45.4,245
2022-11-26 17:35:02.282,26.0,45.4,245
2022-11-26 17:35:01.278,26.0,45.4,245
2022-11-26 17:35:00.000,26.0,45.5,244
2022-11-26 17:34:59.001,26.0,45.5,245
2022-11-26 17:34:57.724,26.0,45.5,245
2022-11-26 17:34:56.724,26.0,45.5,245
2022-11-26 17:34:55.445,26.0,45.5,244
2022-11-26 17:34:54.442,26.0,45.5,245
2022-11-26 17:34:53.167,26.0,45.5,245
2022-11-26 17:34:52.164,26.0,45.5,245
2022-11-26 17:34:50.887,26.0,45.5,244
2022-11-26 17:34:49.887,26.0,45.5,245
2022-11-26 17:34:48.609,26.0,45.5,245
2022-11-26 17:34:47.609,26.0,45.5,245
2022-11-26 17:34:46.331,26.0,45.5,244
2022-11-26 17:34:45.328,26.0,45.5,245
2022-11-26 17:34:44.053,26.0,45.5,245
2022-11-26 17:34:43.050,26.0,45.5,245
2022-11-26 17:34:41.776,26.0,45.6,244
2022-11-26 17:34:40.772,26.0,45.6,245
2022-11-26 17:34:39.494,26.1,45.8,245
2022-11-26 17:34:38.495,26.1,45.8,245
2022-11-26 17:34:37.216,26.0,45.8,245
2022-11-26 17:34:36.213,26.0,45.8,245
2022-11-26 17:34:34.939,26.0,45.9,245
2022-11-26 17:34:33.935,26.0,45.9,244
2022-11-26 17:34:32.661,26.1,46.1,245
2022-11-26 17:34:31.658,26.1,46.1,245
2022-11-26 17:34:30.380,26.0,46.1,245
2022-11-26 17:34:29.380,26.0,46.1,244
2022-11-26 17:34:28.101,26.1,46.3,245
2022-11-26 17:34:27.103,26.1,46.3,245
2022-11-26 17:34:25.824,26.1,46.4,245
2022-11-26 17:34:24.820,26.1,46.4,244
2022-11-26 17:34:26.547,26.1,46.4,245
2022-11-26 17:34:22.544,26.1,46.4,245
2022-11-26 17:34:21.265,26.1,46.4,245
2022-11-26 17:34:20.266,26.1,46.4,244
2022-11-26 17:34:18.987,26.1,46.5,245
2022-11-26 17:34:17.987,26.1,46.5,245
2022-11-26 17:34:16.710,26.1,46.5,244
2022-11-26 17:34:15.707,26.1,46.5,244
2022-11-26 17:34:14.431,26.1,46.5,245
2022-11-26 17:34:13.428,26.1,46.5,245
2022-11-26 17:34:12.151,26.1,46.6,244
2022-11-26 17:34:11.150,26.1,46.6,244
2022-11-26 17:34:09.872,26.1,46.6,244
2022-11-26 17:34:08.874,26.1,46.6,244
2022-11-26 17:34:07.596,26.1,46.7,243
2022-11-26 17:34:06.591,26.1,46.7,244
2022-11-26 17:34:05.317,26.1,46.9,244
2022-11-26 17:34:04.313,26.1,46.9,244
2022-11-26 17:34:03.035,26.1,47.0,244
2022-11-26 17:34:02.036,26.1,47.0,244
2022-11-26 17:34:00.758,26.1,47.2,245
2022-11-26 17:33:59.755,26.1,47.2,244
2022-11-26 17:33:58.481,26.1,47.4,243
2022-11-26 17:33:57.477,26.1,47.4,244
2022-11-26 17:33:56.203,26.1,47.3,244
2022-11-26 17:33:55.200,26.1,47.3,243
2022-11-26 17:33:53.921,26.1,46.8,244
2022-11-26 17:33:52.922,26.1,46.8,244
2022-11-26 17:33:51.643,26.1,46.8,244
2022-11-26 17:33:50.640,26.1,46.8,243
2022-11-26 17:33:49.366,26.1,46.8,243
2022-11-26 17:33:48.363,26.1,46.8,241
2022-11-26 17:33:47.088,26.1,46.9,244
2022-11-26 17:33:46.084,26.1,46.9,244
2022-11-26 17:33:44.806,26.1,46.9,244
2022-11-26 17:33:43.808,26.1,46.9,245
2022-11-26 17:33:42.528,26.1,46.9,245
2022-11-26 17:33:41.525,26.1,46.9,243
2022-11-26 17:33:40.252,26.1,46.9,244
2022-11-26 17:33:39.248,26.1,46.9,244
2022-11-26 17:33:37.974,26.1,46.9,244
2022-11-26 17:33:36.971,26.1,46.9,243
2022-11-26 17:33:35.692,26.1,46.9,244
2022-11-26 17:33:34.692,26.1,46.9,244
2022-11-26 17:33:33.415,26.1,46.9,243
2022-11-26 17:33:32.411,26.1,46.9,243
2022-11-26 17:33:31.137,26.1,47.0,244
2022-11-26 17:33:30.133,26.1,47.0,245
2022-11-26 17:33:28.860,26.1,47.0,244
2022-11-26 17:33:27.855,26.1,47.0,245
2022-11-26 17:33:26.578,26.1,47.1,245
2022-11-26 17:33:25.578,26.1,47.1,245
2022-11-26 17:33:24.300,26.1,47.1,244
2022-11-26 17:33:26.296,26.1,47.1,245
2022-11-26 17:33:22.023,26.1,47.2,243
2022-11-26 17:33:21.019,26.1,47.2,244
2022-11-26 17:33:19.744,26.1,47.3,243
2022-11-26 17:33:18.741,26.1,47.3,245
2022-11-26 17:33:17.462,26.1,47.4,245
2022-11-26 17:33:16.464,26.1,47.4,245
2022-11-26 17:33:15.186,26.1,47.4,244
2022-11-26 17:33:14.182,26.1,47.4,245
2022-11-26 17:33:12.908,26.1,47.5,245
2022-11-26 17:33:11.904,26.1,47.5,244
2022-11-26 17:33:10.626,26.1,47.6,244
2022-11-26 17:33:09.627,26.1,47.6,244
2022-11-26 17:33:08.348,26.1,47.6,245
2022-11-26 17:33:07.348,26.1,47.6,243
2022-11-26 17:33:06.071,26.1,47.5,244
2022-11-26 17:33:05.067,26.1,47.5,244
2022-11-26 17:33:03.793,26.1,47.4,245
2022-11-26 17:33:02.789,26.1,47.4,243
2022-11-26 17:33:01.512,26.1,47.4,244
2022-11-26 17:33:00.512,26.1,47.4,244
2022-11-26 17:32:59.234,26.1,47.3,244
2022-11-26 17:32:58.235,26.1,47.3,244
2022-11-26 17:32:56.956,26.1,47.3,245
2022-11-26 17:32:55.953,26.1,47.3,245
2022-11-26 17:32:54.679,26.1,47.2,244
2022-11-26 17:32:53.675,26.1,47.2,244
2022-11-26 17:32:52.397,26.1,47.2,245
2022-11-26 17:32:51.397,26.1,47.2,245
2022-11-26 17:32:50.120,26.1,47.2,244
2022-11-26 17:32:49.116,26.1,47.2,244
2022-11-26 17:32:47.842,26.1,47.1,245
2022-11-26 17:32:46.837,26.1,47.1,245
2022-11-26 17:32:45.563,26.1,47.0,244
2022-11-26 17:32:44.560,26.1,47.0,245
2022-11-26 17:32:43.283,26.1,47.0,245
2022-11-26 17:32:42.283,26.1,47.0,245
2022-11-26 17:32:41.004,26.1,46.9,245
2022-11-26 17:32:40.000,26.1,46.9,245
2022-11-26 17:32:38.726,26.1,46.8,246
2022-11-26 17:32:37.723,26.1,46.8,245
2022-11-26 17:32:36.448,26.1,46.8,245
2022-11-26 17:32:35.445,26.1,46.8,245
2022-11-26 17:32:34.167,26.1,46.7,246
2022-11-26 17:32:33.167,26.1,46.7,245
2022-11-26 17:32:31.890,26.1,46.7,245
2022-11-26 17:32:30.887,26.1,46.7,245
2022-11-26 17:32:29.612,26.1,46.7,245
2022-11-26 17:32:28.609,26.1,46.7,244
2022-11-26 17:32:27.331,26.1,46.7,245
2022-11-26 17:32:26.332,26.1,46.7,246
2022-11-26 17:32:25.052,26.1,46.7,245
2022-11-26 17:32:24.053,26.1,46.7,245
2022-11-26 17:32:22.776,26.1,46.7,245
2022-11-26 17:32:21.771,26.1,46.7,245
2022-11-26 17:32:20.498,26.1,46.7,244
2022-11-26 17:32:19.495,26.1,46.7,244
2022-11-26 17:32:18.217,26.1,46.7,245
2022-11-26 17:32:17.216,26.1,46.7,244
2022-11-26 17:32:15.939,26.1,46.7,243
2022-11-26 17:32:14.935,26.1,46.7,244
2022-11-26 17:32:13.661,26.1,46.6,244
2022-11-26 17:32:12.658,26.1,46.6,244
2022-11-26 17:32:11.384,26.1,46.6,244
2022-11-26 17:32:10.380,26.1,46.6,245
2022-11-26 17:32:09.101,26.1,46.7,245
2022-11-26 17:32:08.102,26.1,46.7,244
2022-11-26 17:32:06.824,26.1,46.6,244
2022-11-26 17:32:05.820,26.1,46.6,244
2022-11-26 17:32:04.547,26.1,46.6,244
2022-11-26 17:32:03.543,26.1,46.6,243
2022-11-26 17:32:02.265,26.1,46.7,244
2022-11-26 17:32:01.265,26.1,46.7,244
2022-11-26 17:31:59.987,26.1,46.6,244
2022-11-26 17:31:58.988,26.1,46.6,244
2022-11-26 17:31:57.709,26.1,46.6,245
2022-11-26 17:31:56.705,26.1,46.6,246
2022-11-26 17:31:55.432,26.1,46.6,245
2022-11-26 17:31:54.428,26.1,46.6,244
2022-11-26 17:31:53.150,26.1,46.6,245
2022-11-26 17:31:52.151,26.1,46.6,246
2022-11-26 17:31:50.873,26.1,46.6,245
2022-11-26 17:31:49.873,26.1,46.6,245
2022-11-26 17:31:48.595,26.1,46.6,245
2022-11-26 17:31:47.592,26.1,46.6,246
2022-11-26 17:31:46.316,26.1,46.6,244
2022-11-26 17:31:45.314,26.1,46.6,245
2022-11-26 17:31:44.036,26.1,46.6,245
2022-11-26 17:31:43.036,26.1,46.6,245
2022-11-26 17:31:41.758,26.1,46.6,243
2022-11-26 17:31:40.755,26.1,46.6,243
2022-11-26 17:31:39.480,26.1,46.6,244
2022-11-26 17:31:38.476,26.1,46.6,243
2022-11-26 17:31:37.202,26.1,46.5,243
2022-11-26 17:31:36.199,26.1,46.5,244
2022-11-26 17:31:34.921,26.1,46.5,245
2022-11-26 17:31:33.922,26.1,46.5,244
2022-11-26 17:31:32.643,26.1,46.5,244
2022-11-26 17:31:31.640,26.1,46.5,244
2022-11-26 17:31:30.365,26.1,46.5,244
2022-11-26 17:31:29.361,26.1,46.5,244
2022-11-26 17:31:28.088,26.1,46.5,244
2022-11-26 17:31:27.084,26.1,46.5,245
2022-11-26 17:31:25.807,26.1,46.4,246
2022-11-26 17:31:24.807,26.1,46.4,245
2022-11-26 17:31:26.529,26.1,46.4,245
2022-11-26 17:31:22.525,26.1,46.4,246
2022-11-26 17:31:21.252,26.1,46.4,245
2022-11-26 17:31:20.248,26.1,46.4,244
2022-11-26 17:31:18.973,26.1,46.4,245
2022-11-26 17:31:17.970,26.1,46.4,246
2022-11-26 17:31:16.692,26.1,46.4,245
2022-11-26 17:31:15.692,26.1,46.4,244
2022-11-26 17:31:14.415,26.1,46.4,245
2022-11-26 17:31:13.411,26.1,46.4,245
2022-11-26 17:31:12.137,26.1,46.4,244
2022-11-26 17:31:11.133,26.1,46.4,244
2022-11-26 17:31:09.859,26.1,46.4,245
2022-11-26 17:31:08.856,26.1,46.4,246
2022-11-26 17:31:07.578,26.1,46.4,245
2022-11-26 17:31:06.578,26.1,46.4,245
2022-11-26 17:31:05.300,26.1,46.4,245
2022-11-26 17:31:04.296,26.1,46.4,246
2022-11-26 17:31:03.022,26.1,46.5,244
2022-11-26 17:31:02.018,26.1,46.5,245
2022-11-26 17:31:00.744,26.1,46.5,245
2022-11-26 17:30:59.741,26.1,46.5,245
2022-11-26 17:30:58.463,26.1,46.6,244
2022-11-26 17:30:57.462,26.1,46.6,244
2022-11-26 17:30:56.186,26.1,46.6,245
2022-11-26 17:30:55.181,26.1,46.6,245
2022-11-26 17:30:53.907,26.1,46.7,244
2022-11-26 17:30:52.904,26.1,46.7,245
2022-11-26 17:30:51.630,26.1,46.7,246
2022-11-26 17:30:50.627,26.1,46.7,245
2022-11-26 17:30:49.348,26.1,46.8,245
2022-11-26 17:30:48.348,26.1,46.8,245
2022-11-26 17:30:47.070,26.1,46.8,246
2022-11-26 17:30:46.067,26.1,46.8,245
2022-11-26 17:30:44.793,26.1,46.9,245
